Sex,How Often Shower,Monthly Grocery Bill,Frequency of Traveling by Air,Vehicle Monthly Distance Km,Waste Bag Weekly Count,How Long TV PC Daily Hour,How Many New Clothes Monthly,How Long Internet Daily Hour,Energy efficiency,CarbonEmission,Recycles_Paper,Recycles_Plastic,Recycles_Glass,Recycles_Metal,Cooking_Stove,Cooking_Oven,Cooking_Microwave,Cooking_Grill,Cooking_Airfryer,Body Type_normal,Body Type_obese,Body Type_overweight,Body Type_underweight,Diet_omnivore,Diet_pescatarian,Diet_vegan,Diet_vegetarian,Heating Energy Source_coal,Heating Energy Source_electricity,Heating Energy Source_natural gas,Heating Energy Source_wood,Transport_private,Transport_public,Transport_walk/bicycle,Vehicle Type_diesel,Vehicle Type_electric,Vehicle Type_hybrid,Vehicle Type_lpg,Vehicle Type_none,Vehicle Type_petrol,Social Activity_never,Social Activity_often,Social Activity_sometimes,Waste Bag Size_extra large,Waste Bag Size_large,Waste Bag Size_medium,Waste Bag Size_small,CarbonEmission_log
0,1,235,2,1278,3,5,30,17,0,2744,0,0,1,0,1,1,0,1,1,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,7.917536353943631
1,0,163,1,4779,1,24,28,23,2,2576,0,1,0,1,0,1,0,0,0,False,False,True,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,7.854381210652365
1,2,136,1,1491,3,1,38,22,1,1461,1,1,1,1,1,1,0,0,0,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,7.2875606403097235
1,1,174,1,1612,6,10,36,11,1,1447,1,1,0,0,0,1,1,0,0,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,7.277938572945661
0,1,120,3,6331,3,7,38,24,1,4166,1,1,1,0,0,0,0,1,1,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,8.334951631422454
1,1,184,0,9136,7,7,27,11,2,4913,1,0,1,1,1,0,0,1,1,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,8.499843553081124
0,2,276,0,29,6,8,46,23,1,2387,0,1,0,1,1,1,1,1,1,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,7.778211474512493
1,0,250,0,35,2,4,26,17,2,1086,1,1,0,0,0,0,0,0,0,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,6.99117688712121
1,1,61,0,60,7,18,45,13,0,1621,1,0,1,1,0,1,0,0,0,False,False,False,True,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,False,7.3914152346753585
0,1,234,2,7128,7,13,46,12,2,3257,0,1,1,0,1,1,0,0,0,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,8.08886878916199
1,2,109,0,6906,4,12,44,20,2,2896,0,1,1,0,1,1,0,1,1,False,False,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,7.9714309977693505
0,3,254,1,14,1,10,45,17,1,2092,0,1,0,1,1,1,0,1,1,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,False,7.646353722445999
1,0,93,1,6238,6,8,26,24,1,2009,0,0,1,1,0,1,0,1,1,False,True,False,False,False,False,False,True,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,7.605890001053122
1,3,288,3,82,2,2,3,5,2,2029,1,1,1,1,1,0,0,0,0,False,False,True,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,7.615791072035833
1,0,121,3,97,5,12,18,24,0,2502,0,0,0,1,0,1,1,1,1,True,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,7.8252452914317745
1,1,293,0,6668,2,5,27,14,2,2896,0,1,1,0,1,0,1,1,1,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,7.9714309977693505
0,2,72,1,5806,4,15,7,17,1,2772,1,1,1,0,0,0,1,1,1,False,False,True,False,True,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,7.927685045615778
0,2,109,1,201,5,14,9,3,0,1326,0,0,0,1,1,0,0,0,0,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,7.190676034332207
1,3,229,1,1041,7,8,18,19,0,1790,0,1,0,1,1,1,0,1,1,False,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,7.490529402060711
1,3,258,3,1365,6,3,16,11,1,2230,0,1,1,1,0,0,1,1,1,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,7.7102051944325325
0,1,91,2,84,6,1,32,16,2,2466,1,0,1,0,0,0,1,0,0,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,False,7.810758116529357
1,0,75,2,820,5,15,42,15,2,2547,1,0,1,0,1,0,0,0,0,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,True,False,False,False,7.843064016692054
1,0,265,2,1505,5,14,24,22,2,1454,1,1,1,0,0,1,1,0,0,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True,False,7.282761179605593
0,3,146,3,78,5,12,45,20,0,3069,1,0,0,0,1,1,1,0,0,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True,8.029432840581244
1,2,182,0,631,5,15,14,12,1,1120,0,0,1,1,1,1,0,1,1,True,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,7.02197642307216
1,2,167,0,91,3,11,17,11,0,898,0,0,1,1,1,1,1,0,0,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,6.80128303447162
1,3,111,3,40,4,10,6,13,2,1981,1,0,1,1,0,1,1,1,1,True,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,True,False,False,False,7.591861714889934
0,3,113,2,4960,5,20,45,10,2,2656,1,0,1,0,1,1,1,0,0,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,7.884952945759814
0,1,127,0,33,3,14,21,14,2,1350,0,1,1,0,0,1,0,1,1,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False,True,False,False,False,7.208600337960199
0,3,282,0,59,3,23,22,23,1,1416,1,1,1,1,0,1,0,1,1,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,7.256297239690681
1,1,280,2,472,4,16,6,22,0,1445,0,1,0,1,0,1,1,0,0,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False,False,7.27655640271871
1,0,244,2,72,6,23,45,11,2,2002,1,1,1,0,1,1,0,1,1,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,7.602401335665818
1,1,258,0,7604,2,7,42,19,1,3206,0,0,1,0,1,1,0,1,1,False,False,False,True,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,8.073091199693154
0,2,69,3,1766,6,15,16,24,0,3558,0,0,1,1,1,1,0,0,0,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,8.177234885510194
0,0,159,2,1567,7,0,3,16,1,3085,0,0,0,0,0,1,0,1,1,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False,False,8.034631032923107
1,1,230,0,1949,1,13,16,21,2,1562,0,1,0,0,1,1,1,1,1,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False,False,7.354362330421477
0,0,165,1,53,1,18,23,13,0,940,1,1,0,1,0,1,1,1,1,False,False,False,True,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,False,6.846943139585379
0,3,127,1,847,3,11,42,13,0,1964,1,1,1,1,1,0,0,0,0,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,7.583247524303362
1,3,290,0,57,2,0,16,0,2,1122,0,1,0,0,0,0,1,0,0,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,7.023758954738443
1,0,165,2,30,4,20,19,16,0,1596,0,0,1,1,0,0,1,1,1,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,7.3758821482150125
0,2,284,0,6348,1,17,10,10,1,2747,0,0,1,0,0,0,1,1,1,True,False,False,False,False,True,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,7.91862865334224
0,3,208,3,1788,3,22,7,0,2,3156,1,0,0,0,0,1,0,1,1,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False,False,8.057377488557991
0,3,130,2,32,7,9,8,23,2,1803,0,1,1,1,0,1,0,1,1,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,7.4977617006225685
0,1,246,1,9394,2,15,4,0,1,3931,1,1,1,0,0,0,1,1,1,False,True,False,False,False,False,False,True,False,False,True,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,8.276903481267057
0,1,125,3,25,3,17,44,20,1,3423,1,1,0,1,1,1,0,1,1,False,False,True,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,True,False,False,False,8.138564737261632
0,0,256,2,1654,1,20,16,21,0,1755,0,0,1,0,1,0,0,1,1,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,7.470793774195062
1,3,278,1,87,1,0,4,11,2,853,0,0,0,1,0,0,1,0,0,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,6.74993119378857
1,3,85,2,63,6,17,22,21,2,2003,1,0,1,0,1,0,1,0,0,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,7.602900462204755
0,0,190,1,618,4,1,4,13,0,1564,0,0,1,1,0,1,0,1,1,False,False,True,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,7.355641102974253
0,2,164,3,1794,6,21,13,22,2,2893,1,1,0,0,0,0,1,1,1,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,7.970394907191429
1,2,106,1,992,3,20,39,13,1,1734,0,0,0,0,1,0,0,0,0,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,7.45876269238096
0,0,232,0,721,5,10,1,15,1,1418,1,1,0,0,0,0,1,1,1,False,True,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,7.257707677160043
1,0,52,0,318,5,22,27,9,0,1328,0,1,0,0,0,0,1,0,0,True,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,7.192182058713246
0,1,278,3,82,7,6,13,12,1,3369,0,0,0,1,1,0,0,0,0,False,False,False,True,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,8.122668023346407
0,2,253,2,9920,6,17,2,23,2,1822,1,1,0,0,1,1,1,1,1,False,False,False,True,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,7.508238774678663
1,3,222,3,74,2,15,43,6,1,2432,1,1,1,0,0,1,1,1,1,False,False,False,True,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,7.796880342783522
1,3,98,0,4188,7,17,27,17,2,2300,1,1,0,1,1,0,0,0,0,True,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,7.741099090035366
1,1,99,2,4776,5,1,21,23,1,3263,0,1,0,1,0,1,1,1,1,False,False,False,True,False,False,False,True,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,8.090708716083997
1,1,221,2,225,6,9,41,7,1,2969,0,1,0,0,1,1,0,1,1,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,7.996317231796746
1,2,163,1,69,4,21,8,10,0,1296,1,1,0,0,0,0,0,0,0,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,7.167809184316444
0,0,292,3,5167,5,6,44,23,1,4488,0,0,0,1,1,0,0,0,0,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,8.409385238781931
0,0,177,3,115,5,13,15,23,1,2895,1,0,0,1,0,1,0,1,1,False,False,False,True,True,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,7.971085753505607
1,1,246,2,29,2,19,48,1,0,2327,0,1,1,1,1,1,0,1,1,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,True,False,False,False,7.752764808851328
1,0,79,0,1238,2,8,5,2,0,1118,0,0,0,1,0,1,0,0,0,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,7.020190708311925
0,1,274,2,1927,6,12,45,6,0,1874,1,1,1,0,1,0,0,0,0,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True,7.536363938404511
1,0,185,2,179,1,12,9,11,2,1818,0,0,0,0,1,0,1,1,1,False,True,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,True,False,False,False,7.506042178518122
1,3,79,0,1524,4,10,11,19,2,1369,0,0,1,1,1,0,1,1,1,False,False,False,True,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,True,False,False,False,7.222566018822171
0,0,166,1,97,3,4,36,12,1,1150,1,1,1,1,0,0,0,0,0,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,True,False,False,True,False,False,False,7.048386408721883
1,1,125,3,51,3,22,28,6,2,2730,1,0,1,0,1,1,0,0,0,False,True,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,7.912423121473705
0,2,85,3,58,2,15,31,0,0,2883,0,0,0,1,0,1,1,0,0,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,7.96693349840484
0,3,279,3,635,4,4,28,16,1,2923,0,1,1,0,1,1,1,0,0,True,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,7.980707820869669
